Action,Best profit,TP optimal,SL optimal,levier optimal,dureeMax optimal,montantInvestit optimal,perfNormalisee optimal,NB trades,NB TP reached,NB SL reached,NB Duree max reached,TP values,SL values,levier values,Duree max values,montantInvestit values,perfNormalisee values
2025-06-14-08-32-37,2.203%,TP75,1,2,1,500,20,23,17,6,0,"['TP50', 'TP75']","range(1, 3, 2)","[1, 2]","range(1, 6)","range(500, 2000, 1000)","range(20, 100, 20)"
2025-06-15-16-36-05,1.897%,TP75,11,5,1,1500,30,23,10,0,13,"['TP30', 'TP50', 'TP75', 'TP100']","range(1, 15)","[1, 2, 5]","range(1, 5)","range(500, 2000, 1000)","range(30, 100, 10)"
2025-06-18-13-24-43,1.897%,TP75,11,5,1,1500,30,23,10,0,13,"['TP30', 'TP50', 'TP75', 'TP100']","range(1, 15)","[1, 2, 5]","range(1, 5)","range(500, 2000, 500)","range(30, 80, 10)"
2025-06-18-14-28-51,1.897%,TP75,11,5,1,1500,30,23,10,0,13,"['TP30', 'TP50', 'TP75', 'TP100']","range(1, 15)","[1, 2, 5]","range(1, 5)","range(500, 2000, 500)","range(30, 80, 10)"
2025-06-20-19-05-21,1.629%,TP75,11,5,1,1500,40,17,5,1,11,"['TP30', 'TP50', 'TP75', 'TP100']","range(1, 15)","[1, 2, 5]","range(1, 5)","range(500, 2000, 500)","range(30, 80, 10)"
2025-06-21-14-58-43,1.629%,75,11,5,1,500,40,17,5,1,11,"[30, 50, 75, 100]","range(1, 15)","[1, 2, 5]","range(1, 5)","range(500, 2000, 500)","range(30, 80, 10)"
2025-06-21-18-04-06,1.77%,80,11,5,1,1500,40,17,5,1,11,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(500, 1501, 500)","range(0, 100, 10)"
2025-06-22-17-13-04,1.77%,80,11,5,1,1500,40,17,5,1,11,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(500, 1501, 500)","range(0, 100, 10)"
2025-06-22-17-25-36,1.77%,80,11,5,1,1000,40,17,5,1,11,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)"
