Action,Best profit,TP optimal,SL optimal,levier optimal,dureeMax optimal,montantInvestit optimal,perfNormalisee optimal,NB trades,NB TP reached,NB SL reached,NB Duree max reached,TP values,SL values,levier values,Duree max values,montantInvestit values,perfNormalisee values
2025-06-14-08-33-26,0.084%,TP75,1,1,1,1500,80,74,60,10,4,"['TP50', 'TP75']","range(1, 3, 2)","[1, 2]","range(1, 6)","range(500, 2000, 1000)","range(20, 100, 20)"
2025-06-15-16-50-34,-0.145%,TP100,7,1,3,1500,30,59,34,0,25,"['TP30', 'TP50', 'TP75', 'TP100']","range(1, 15)","[1, 2, 5]","range(1, 5)","range(500, 2000, 1000)","range(30, 100, 10)"
2025-06-18-15-34-18,-0.145%,TP100,7,1,3,1500,30,59,34,0,25,"['TP30', 'TP50', 'TP75', 'TP100']","range(1, 15)","[1, 2, 5]","range(1, 5)","range(500, 2000, 500)","range(30, 80, 10)"
2025-06-20-19-18-27,-0.154%,TP100,6,1,1,1500,30,53,22,0,31,"['TP30', 'TP50', 'TP75', 'TP100']","range(1, 15)","[1, 2, 5]","range(1, 5)","range(500, 2000, 500)","range(30, 80, 10)"
2025-06-21-14-59-10,-0.154%,100,6,1,1,1500,30,53,22,0,31,"[30, 50, 75, 100]","range(1, 15)","[1, 2, 5]","range(1, 5)","range(500, 2000, 500)","range(30, 80, 10)"
2025-06-21-18-06-29,-0.138%,90,6,1,1,1500,30,53,26,0,27,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(500, 1501, 500)","range(0, 100, 10)"
2025-06-22-17-13-04,-0.138%,90,6,1,1,1500,30,53,26,0,27,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(500, 1501, 500)","range(0, 100, 10)"
2025-06-22-17-25-36,-0.205%,90,6,1,1,1000,30,53,26,0,27,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)"
